#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2021-03-29T14:50:07 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ6061e8d27096	
#INFO	-out.max=unlimited	
#INFO	queryParameters=23	
#-oc.form=dec
#-out.max=unlimited
#-out.add=_RAJ,_DEJ
#-nav=cat:J/ApJS/211/24&tab:{J/ApJS/211/24/table1}&key:source=J/ApJS/211/24/table1&HTTPPRM:&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/ApJS/211/24/table1
#-order=I
#-out=KIC
#-out=Teff
#-out=log(g)
#-out=Mass
#-out=Prot
#-out=e_Prot
#-out=n_Prot
#-out=Rper
#-out=LPH
#-out=w
#-out=Ref
#-out=_RA
#-out=_DE
#

#RESOURCE=yCat_22110024
#Name: J/ApJS/211/24
#Title: Rotation periods of Kepler MS stars (McQuillan+, 2014)
#Table	J_ApJS_211_24_table1:
#Name: J/ApJS/211/24/table1
#Title: The rotation period measurements for the 34030 stars presented in this work
#Column	_RAJ2000	(F11.7)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F11.7)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
#Column	KIC	(I8)	Kepler Input Catalog identifier (Cat. V/133)	[ucd=meta.id;meta.main]
#Column	Teff	(I4)	[3197/6499] Star effective temperature	[ucd=phys.temperature.effective]
#Column	log(g)	(F5.2)	[3.5/5.4] Star surface gravity (log)	[ucd=phot.sb]
#Column	Mass	(F7.4)	[0.2/1.3] Star mass (1)	[ucd=phys.mass]
#Column	Prot	(F6.3)	[0.2/70]? Rotation period	[ucd=time.period]
#Column	e_Prot	(F6.3)	[0/51]? Error in Prot	[ucd=stat.error]
#Column	n_Prot	(A3)	Period flag (4)	[ucd=meta.note]
#Column	Rper	(F10.2)	[187/1520000]? Average variability amplitude within 1 period	[ucd=phot.mag;arith.ratio]
#Column	LPH	(F6.3)	[0.01/1.82]? Local Peak Height of the autocorrelation function (ACF)	[ucd=stat.fit.param]
#Column	w	(F7.4)	[0/1]? Assigned weight (2)	[ucd=stat.weight;phys.atmol.weight]
#Column	Ref	(I1)	? T_eff_ and log(g) source flag (3) [NULL integer written as an empty string]	[ucd=meta.bib]
#Column	_RA	(F9.5)	Positions from Kepler Input Catalog (Cat. V/133) (right ascension part)	[ucd=pos.eq.ra;meta.main]
#Column	_DE	(F9.5)	Positions from Kepler Input Catalog (Cat. V/133) (declination part)	[ucd=pos.eq.dec;meta.main]
_RAJ2000;_DEJ2000;KIC;Teff;log(g);Mass;Prot;e_Prot;n_Prot;Rper;LPH;w;Ref;_RA;_DE
297.0767200;+41.6250500; 6304528;5537; 3.68; 0.9747; 4.971; 0.016;   ;   8621.04; 1.129; 0.6111;0;297.07672;+41.62505
297.1006800;+41.6360211; 6304644;5340; 4.59; 0.9224; 2.560; 0.005;   ;   5100.19; 1.047; 0.5545;0;297.10068;+41.63602
297.1459400;+41.6128311; 6304869;6354; 4.22; 1.2231; 3.585; 0.008;   ;    562.43; 0.361; 0.2772;0;297.14594;+41.61283
297.2060900;+41.6261481; 6305165;4713; 4.56; 0.7588;14.488; 0.031;   ;   6547.18; 0.955; 0.5334;0;297.20609;+41.62615
297.2393500;+41.6205900; 6305301;4705; 4.49; 0.7567;31.817; 0.339;   ;   6753.56; 0.951; 0.5213;0;297.23935;+41.62059
297.2861900;+41.6852111; 6305531;4922; 4.44; 0.8140; 7.584; 0.020;   ;  20791.38; 1.253; 0.6403;0;297.28619;+41.68521
297.2953500;+41.6578411; 6305570;5427; 4.48; 0.9453;17.975; 0.184;   ;   7844.00; 1.098; 0.6223;0;297.29535;+41.65784
297.2982800;+41.6739081; 6305589;4432; 4.60; 0.6811;10.629; 0.011;   ;   6531.06; 1.178; 0.6215;0;297.29828;+41.67391
297.3143300;+41.6676100; 6305665;5742; 4.13; 1.0312;11.050; 0.018;   ;  11475.21; 1.297; 0.6942;0;297.31433;+41.66761
297.3673400;+41.6169819; 6305938;5942; 3.89; 1.0894;13.616; 0.044;   ;    985.41; 0.649; 0.4577;0;297.36734;+41.61698
297.3832400;+41.6654819; 6306015;4507; 4.58; 0.7023;38.996; 1.714;   ;   2940.77; 0.622; 0.3625;0;297.38324;+41.66548
297.4061300;+41.6122889; 6306123;5503; 3.85; 0.9655; 3.415; 0.007;   ;  57405.77; 1.359; 0.6926;0;297.40613;+41.61229
297.4417700;+41.6855889; 6306269;5772; 4.33; 1.0397; 7.308; 0.016;   ;  10985.49; 1.302; 0.7196;0;297.44177;+41.68559
297.4897200;+41.6979900; 6306482;5103; 4.47; 0.8609;22.093; 0.038;   ;  10595.80; 1.033; 0.5943;0;297.48972;+41.69799
297.5416900;+41.6756781; 6306718;5896; 4.40; 1.0757;12.603; 0.060;   ;   4347.80; 0.844; 0.5577;0;297.54169;+41.67568
297.5481000;+41.6929700; 6306744;4789; 4.63; 0.7791;10.253; 0.047;   ;  12411.42; 1.294; 0.6736;0;297.54810;+41.69297
297.5693100;+41.6511189; 6306827;5509; 4.19; 0.9671;13.221; 0.030;   ;   1595.50; 0.880; 0.5441;0;297.56931;+41.65112
297.5982700;+41.6142881; 6306941;6279; 4.03; 1.1971; 3.295; 0.012;   ;   4537.76; 0.941; 0.5916;0;297.59827;+41.61429
297.6156000;+41.6249689; 6307013;5896; 4.41; 1.0757;11.266; 0.140;   ;   3863.51; 0.684; 0.4702;0;297.61560;+41.62497
297.6541400;+41.6651919; 6307167;5442; 4.66; 0.9493;20.901; 0.246;   ;   5548.39; 0.704; 0.4879;0;297.65414;+41.66519
297.6656200;+41.6887089; 6307198;4828; 4.59; 0.7894;35.115; 5.621;   ;   2512.81; 0.498; 0.3174;0;297.66562;+41.68871
297.6928700;+41.6942211; 6307289;5659; 4.42; 1.0080;12.906; 0.116;   ;   1526.36; 0.548; 0.3629;0;297.69287;+41.69422
297.7010200;+41.6567989; 6307325;5036; 4.64; 0.8436;20.456; 0.072;   ;   8978.25; 1.302; 0.6496;0;297.70102;+41.65680
297.8158600;+41.6958689; 6307746;5909; 4.23; 1.0795;11.491; 0.149;   ;    478.80; 0.431; 0.3099;0;297.81586;+41.69587
297.9198600;+41.6176989; 6308164;5725; 4.35; 1.0264; 1.702; 0.005;   ;  34525.25; 1.577; 0.7734;0;297.91986;+41.61770
298.0633900;+41.6705089; 6308708;4850; 4.23; 0.7951; 5.282; 0.010;   ;  46151.46; 1.514; 0.7433;0;298.06339;+41.67051
298.0841700;+41.6403811; 6308786;5306; 4.44; 0.9135;11.224; 0.318;   ;   6864.79; 0.942; 0.5389;0;298.08417;+41.64038
298.1440400;+41.6709589; 6309042;5284; 4.82; 0.9078;27.901; 0.274;   ;   4203.68; 0.512; 0.3510;0;298.14404;+41.67096
298.1684000;+41.6746219; 6309157;6173; 4.58; 1.1617; 2.356; 0.006;   ;   3210.48; 0.882; 0.5398;0;298.16840;+41.67462
298.1712300;+41.6153181; 6309164;5341; 4.50; 0.9227; 6.652; 0.022;   ;   7806.57; 1.165; 0.6197;0;298.17123;+41.61532
298.1769400;+41.6021119; 6309193;5367; 4.38; 0.9295; 0.217; 0.003;   ;   5437.49; 1.708; 0.8188;0;298.17694;+41.60211
298.2431000;+41.6736300; 6309517;6203; 4.58; 1.1716; 3.119; 0.019;   ;   3512.80; 0.773; 0.4981;0;298.24310;+41.67363
298.2691300;+41.6061519; 6309641;5795; 4.31; 1.0463;12.468; 0.078;   ;   6308.94; 0.941; 0.6047;0;298.26913;+41.60615
298.2810700;+41.6713100; 6309693;5086; 4.51; 0.8565;35.769; 5.497;   ;   5579.68; 0.489; 0.2816;0;298.28107;+41.67131
298.2903100;+41.6598700; 6309744;5283; 4.61; 0.9075;11.979; 0.076;   ;   5914.78; 0.844; 0.4902;0;298.29031;+41.65987
298.3457300;+41.6843911; 6310017;6369; 4.24; 1.2285; 1.724; 0.008;   ;   1180.89; 0.731; 0.4870;0;298.34573;+41.68439
298.3653000;+41.6899681; 6310112;5439; 3.87; 0.9485;20.539; 0.053;   ;  16326.61; 1.299; 0.6394;0;298.36530;+41.68997
298.3961200;+41.6286089; 6310258;4900; 4.53; 0.8082;22.293; 0.468;   ;  16134.95; 1.102; 0.6213;0;298.39612;+41.62861
298.4006000;+41.6522411; 6310279;5038; 4.53; 0.8441; 8.192; 0.015;   ;  22599.25; 1.286; 0.6618;0;298.40060;+41.65224
298.4346600;+41.6916200; 6310413;4953; 4.65; 0.8221; 6.136; 0.019;   ;  39145.17; 1.586; 0.7869;0;298.43466;+41.69162
298.4438200;+41.6376111; 6310457;5553; 4.51; 0.9790; 5.758; 0.032;   ;  12503.39; 1.381; 0.7248;0;298.44382;+41.63761
298.4865400;+41.6985211; 6310665;5211; 4.51; 0.8889; 4.869; 0.013;   ;  20379.33; 1.447; 0.7242;0;298.48654;+41.69852
298.5159000;+41.6295889; 6310790;5881; 4.45; 1.0713;15.766; 0.829;   ;   2029.12; 0.420; 0.3310;0;298.51590;+41.62959
298.5176400;+41.6198011; 6310795;5551; 4.89; 0.9784;10.539; 0.127;   ;   5575.09; 0.835; 0.5063;0;298.51764;+41.61980
298.5316200;+41.6381419; 6310866;5606; 4.57; 0.9934; 3.412; 0.006;   ;   2909.15; 0.941; 0.5286;0;298.53162;+41.63814
298.6261600;+41.6226689; 6311285;5733; 4.52; 1.0286;13.266; 0.393;   ;   3157.82; 0.830; 0.5489;0;298.62616;+41.62267
298.6490200;+41.6432800; 6311382;6055; 4.21; 1.1240; 1.094; 0.005;   ;    687.75; 0.412; 0.2589;0;298.64902;+41.64328
298.7320600;+41.6200900; 6311778;5708; 3.93; 1.0216; 3.625; 0.003;   ;   1316.37; 0.738; 0.4362;0;298.73206;+41.62009
298.7632100;+41.6973919; 6311927;5812; 4.39; 1.0511; 7.282; 0.031;   ;   3415.64; 1.028; 0.6011;0;298.76321;+41.69739
298.8427100;+41.6185800; 6312317;5331; 4.13; 0.9201;14.900; 0.076;   ;   7809.52; 0.721; 0.4426;0;298.84271;+41.61858
298.8913000;+41.6371119; 6312568;5614; 4.54; 0.9956;18.695; 0.479;   ;   3357.53; 0.561; 0.4131;0;298.89130;+41.63711
298.9774800;+41.6670300; 6312950;4798; 4.91; 0.7814;25.319; 0.194;   ;   6243.44; 0.631; 0.4108;0;298.97748;+41.66703
298.9796800;+41.6430700; 6312959;5615; 4.64; 0.9958;20.893; 3.688;   ;   4357.34; 0.561; 0.3978;0;298.97968;+41.64307
298.9921900;+41.6370200; 6313013;4752; 4.60; 0.7692;40.674; 3.446;   ;   2933.20; 0.481; 0.2674;0;298.99219;+41.63702
298.9960900;+41.6471411; 6313028;5824; 4.56; 1.0546; 4.631; 0.034;   ;   2397.60; 0.437; 0.2679;0;298.99609;+41.64714
299.0985100;+41.6271511; 6313490;4984; 4.37; 0.8301; 0.874; 0.006;   ;  37342.22; 1.493; 0.7040;0;299.09851;+41.62715
299.1727000;+41.6612400; 6313828;5528; 4.37; 0.9722; 7.542; 0.009;   ;  16164.90; 1.454; 0.7565;0;299.17270;+41.66124
299.2416400;+41.6610411; 6314180;5219; 3.86; 0.8909; 7.129; 0.008;   ;  23284.26; 1.177; 0.6171;0;299.24164;+41.66104
299.2993500;+41.6668819; 6314495;5532; 4.18; 0.9733;15.463; 0.122;   ;   1078.10; 0.512; 0.3371;0;299.29935;+41.66688
299.3254100;+41.6094511; 6314631;5518; 4.25; 0.9696;21.729; 0.301;   ;   2902.39; 0.455; 0.3440;0;299.32541;+41.60945
282.6027800;+41.7138600; 6341792;5130; 4.57; 0.8679;14.038; 0.046;   ;  18835.19; 1.073; 0.6068;0;282.60278;+41.71386
282.7204300;+41.7728119; 6342027;5766; 4.46; 1.0380; 5.149; 0.011;   ;  18286.17; 1.512; 0.7758;0;282.72043;+41.77281
282.7803600;+41.7146800; 6342154;5376; 4.40; 0.9319;27.596; 5.467;   ;   4094.90; 0.713; 0.4330;0;282.78036;+41.71468
282.9341400;+41.7648389; 6342486;4757; 4.17; 0.7706;10.989; 0.050;   ;   8607.03; 1.427; 0.7531;0;282.93414;+41.76484
282.9422900;+41.7571300; 6342504;4895; 4.59; 0.8069;22.843; 0.098;   ;  31011.46; 1.074; 0.6122;0;282.94229;+41.75713
283.0549900;+41.7237281; 6342758;4973; 4.51; 0.8273;27.012; 0.687;   ;   5814.85; 0.884; 0.5252;0;283.05499;+41.72373
283.0600300;+41.7652819; 6342767;5094; 4.43; 0.8586;14.884; 0.479;   ;  11948.65; 1.013; 0.5788;0;283.06003;+41.76528
283.0616100;+41.7019311; 6342770;4627; 4.42; 0.7355;36.934; 6.643;   ;   6581.13; 0.541; 0.3342;0;283.06161;+41.70193
283.3388100;+41.7778019; 6343322;4520; 4.60; 0.7060;35.971; 3.639;   ;   3715.72; 0.632; 0.3896;0;283.33881;+41.77780
283.4289200;+41.7415500; 6343492;5262; 4.47; 0.9021;12.815; 0.067;   ;  12851.12; 1.059; 0.6046;0;283.42892;+41.74155
283.6024500;+41.7262381; 6343817;6311; 4.33; 1.2081;29.236; 0.152;   ;    573.28; 0.609; 0.3118;0;283.60245;+41.72624
283.9048500;+41.7627411; 6344375;4436; 4.58; 0.6822; 6.967; 0.164;   ;  14026.11; 0.769; 0.4236;0;283.90485;+41.76274
283.9066200;+41.7621800; 6344379;5238; 4.01; 0.8959; 6.981; 0.007;   ;  23626.95; 1.460; 0.7563;0;283.90662;+41.76218
283.9197100;+41.7088319; 6344405;4919; 4.39; 0.8132;31.600; 1.453;   ;   3527.43; 0.361; 0.2645;0;283.91971;+41.70883
283.9414700;+41.7863881; 6344453;4408; 4.58; 0.6742;23.960; 0.288;   ;  12788.95; 1.279; 0.6405;0;283.94147;+41.78639
284.2817100;+41.7523119; 6345165;5394; 4.88; 0.9366;17.035; 0.074;   ;   8789.36; 1.258; 0.6582;0;284.28171;+41.75231
284.4753400;+41.7387811; 6345537;4960; 4.54; 0.8239;23.051; 0.088;   ;   8375.67; 1.003; 0.5935;0;284.47534;+41.73878
284.5825500;+41.7316889; 6345773;4883; 4.57; 0.8038;28.131; 0.482;   ;   5731.64; 0.747; 0.4863;0;284.58255;+41.73169
284.5899000;+41.7873311; 6345787;4984; 4.41; 0.8301;24.961; 0.489;   ;   7218.30; 0.930; 0.5561;0;284.58990;+41.78733
284.6178600;+41.7052989; 6345853;5296; 4.37; 0.9109;17.485; 0.186;   ;   5014.42; 1.193; 0.6510;0;284.61786;+41.70530
284.6351000;+41.7274589; 6345888;5328; 4.76; 0.9193;23.059; 5.604;   ;   5272.92; 0.397; 0.2727;0;284.63510;+41.72746
284.6414200;+41.7527311; 6345900;5540; 4.50; 0.9755;31.632; 2.921;   ;   2115.73; 0.537; 0.3070;0;284.64142;+41.75273
284.7418200;+41.7475400; 6346105;5653; 4.79; 1.0063;19.095; 3.732;   ;   1853.44; 0.446; 0.3396;0;284.74182;+41.74754
284.7500300;+41.7376519; 6346119;5287; 4.61; 0.9086;24.510; 4.742;   ;   3811.48; 0.902; 0.5283;0;284.75003;+41.73765
284.7784400;+41.7983700; 6346186;5718; 4.69; 1.0244;15.163; 0.113;   ;   8761.17; 1.027; 0.6036;0;284.77844;+41.79837
284.7880600;+41.7900811; 6346208;5222; 4.52; 0.8917;30.768; 3.661;   ;   3803.01; 0.395; 0.2656;0;284.78806;+41.79008
284.8232100;+41.7459111; 6346275;4929; 4.45; 0.8158;34.174; 0.722;   ;   3807.72; 0.475; 0.3060;0;284.82321;+41.74591
284.8349300;+41.7809600; 6346298;5382; 4.49; 0.9334;23.125; 0.738;   ;   2697.44; 0.527; 0.3852;0;284.83493;+41.78096
284.9687500;+41.7356800; 6346550;5187; 4.43; 0.8826;22.682; 0.708;   ;   9791.31; 1.108; 0.5962;0;284.96875;+41.73568
285.0822400;+41.7414400; 6346777;5114; 4.05; 0.8638;36.544; 1.247;   ;   1191.08; 0.534; 0.2982;0;285.08224;+41.74144
285.1276900;+41.7893600; 6346865;5776; 4.38; 1.0408;19.009; 0.360;   ;   2151.37; 0.594; 0.4042;0;285.12769;+41.78936
285.1374800;+41.7764589; 6346886;5604; 4.78; 0.9928; 6.561; 0.020;   ;  12760.19; 1.389; 0.7403;0;285.13748;+41.77646
285.1417200;+41.7115519; 6346894;5639; 4.53; 1.0024; 4.645; 0.015;   ;  13556.03; 1.399; 0.7272;0;285.14172;+41.71155
285.1956800;+41.7932400; 6347007;5374; 3.88; 0.9313;26.145; 5.591;   ;   2161.26; 0.770; 0.4667;0;285.19568;+41.79324
285.2479900;+41.7894781; 6347103;5761; 4.45; 1.0366;11.268; 0.239;   ;   5352.14; 0.616; 0.4085;0;285.24799;+41.78948
285.3270900;+41.7399289; 6347257;5215; 4.68; 0.8899;25.253; 0.410;   ;   6380.35; 0.741; 0.4797;0;285.32709;+41.73993
285.4088100;+41.7597011; 6347423;4805; 4.18; 0.7833; 1.622; 0.003;   ;  44876.99; 1.609; 0.7605;0;285.40881;+41.75970
285.4243200;+41.7591089; 6347470;5460; 4.28; 0.9541; 4.837; 0.106;   ;  15336.93; 1.373; 0.7065;0;285.42432;+41.75911
285.4279200;+41.7732089; 6347477;5240; 4.51; 0.8964;17.735; 0.171;   ;  14523.21; 1.202; 0.6525;0;285.42792;+41.77321
285.5134000;+41.7546689; 6347656;5414; 4.35; 0.9419;28.441; 0.598;   ;   4110.04; 0.424; 0.2817;0;285.51340;+41.75467
285.5143400;+41.7653689; 6347662;6200; 4.26; 1.1706; 3.655; 0.009;   ;    737.22; 0.527; 0.3648;0;285.51434;+41.76537
285.5959500;+41.7635119; 6347838;5420; 4.69; 0.9435;12.795; 0.044;   ;   8992.25; 1.083; 0.6359;0;285.59595;+41.76351
286.5915800;+41.7909319; 6349910;5427; 4.58; 0.9453;25.398; 1.064;   ;   3058.02; 0.469; 0.3367;0;286.59158;+41.79093
286.5986300;+41.7657319; 6349923;5397; 4.49; 0.9374;12.074; 0.192;   ;  19399.40; 1.313; 0.7113;0;286.59863;+41.76573
286.6360200;+41.7390900; 6349999;4951; 4.25; 0.8215; 8.587; 0.012;   ;  15297.35; 1.221; 0.6325;0;286.63602;+41.73909
286.6719700;+41.7561800; 6350075;5143; 4.42; 0.8713;23.828; 0.507;   ;   3201.07; 0.443; 0.2850;0;286.67197;+41.75618
286.8805500;+41.7626189; 6350507;6102; 4.59; 1.1388; 7.755; 0.921;   ;   2672.76; 0.495; 0.3667;0;286.88055;+41.76262
286.8879700;+41.7883111; 6350526;5722; 4.60; 1.0255;20.634; 1.312;   ;   2052.25; 0.494; 0.3470;0;286.88797;+41.78831
286.9265100;+41.7608989; 6350620;5118; 4.37; 0.8648;16.287; 0.192;   ;  13860.55; 1.274; 0.6793;0;286.92651;+41.76090
286.9634700;+41.7413100; 6350694;5340; 4.64; 0.9224;25.891; 2.089;   ;   4083.22; 0.438; 0.3327;0;286.96347;+41.74131
287.0934800;+41.7367781; 6350976;5006; 4.48; 0.8358;25.234; 0.204;   ;   3716.05; 0.695; 0.4756;0;287.09348;+41.73678
287.1337000;+41.7642589; 6351084;5614; 4.59; 0.9956;13.770; 0.141;   ;   3903.63; 0.645; 0.4257;0;287.13370;+41.76426
287.2536300;+41.7984200; 6351368;4820; 4.41; 0.7872;27.050; 0.126;   ;   7628.62; 1.103; 0.5853;0;287.25363;+41.79842
287.2646200;+41.7505000; 6351388;5272; 4.24; 0.9047;20.992; 0.106;   ;   4593.34; 1.032; 0.5932;0;287.26462;+41.75050
287.2973900;+41.7140311; 6351473;4647; 4.53; 0.7410;36.729; 5.908;   ;   2996.68; 0.438; 0.2839;0;287.29739;+41.71403
287.3095100;+41.7934489; 6351499;5162; 4.40; 0.8762; 9.130; 0.009;   ;   8644.16; 1.181; 0.6259;0;287.30951;+41.79345
287.3652600;+41.7309000; 6351629;5954; 4.49; 1.0930; 3.732; 0.005;   ;   6000.34; 1.098; 0.6165;0;287.36526;+41.73090
287.4444900;+41.7400400; 6351794;5405; 4.38; 0.9395;11.515; 0.213;   ;   1219.12; 0.500; 0.2987;0;287.44449;+41.74004
287.6751100;+41.7146989; 6352261;4816; 4.33; 0.7862;23.926; 0.118;   ;   6445.83; 1.080; 0.6070;0;287.67511;+41.71470
287.8704200;+41.7069400; 6352768;5618; 4.80; 0.9967; 5.743; 0.052;   ;  13063.07; 1.424; 0.7480;0;287.87042;+41.70694
287.8752100;+41.7120700; 6352776;5552; 4.91; 0.9787; 9.414; 0.011;   ;  20496.43; 1.391; 0.7322;0;287.87521;+41.71207
287.8977400;+41.7391400; 6352839;6239; 4.55; 1.1836; 8.817; 1.245;   ;   2412.32; 0.591; 0.4176;0;287.89774;+41.73914
287.9367700;+41.7734489; 6352940;4883; 4.24; 0.8038;12.609; 0.020;   ;  18647.43; 1.153; 0.6251;0;287.93677;+41.77345
287.9829100;+41.7899211; 6353059;5473; 4.49; 0.9575;24.268; 0.763;   ;   4191.91; 0.374; 0.2919;0;287.98291;+41.78992
288.0036900;+41.7910189; 6353125;5776; 4.43; 1.0408;26.067; 0.790;   ;   1391.71; 0.528; 0.3126;0;288.00369;+41.79102
288.0334800;+41.7600589; 6353198;5317; 4.80; 0.9164;19.997; 0.039;   ;   7276.42; 0.715; 0.4761;0;288.03348;+41.76006
289.2658100;+41.7500919; 6356331;6256; 4.32; 1.1893; 6.680; 0.056;   ;    567.35; 0.360; 0.2940;0;289.26581;+41.75009
289.2682500;+41.7466700; 6356337;4782; 4.22; 0.7772;30.591; 0.096;   ;   7024.05; 0.897; 0.5111;0;289.26825;+41.74667
289.3442700;+41.7731211; 6356556;5648; 4.47; 1.0049;24.101; 4.981;   ;   1892.33; 0.420; 0.2846;0;289.34427;+41.77312
289.3908700;+41.7232511; 6356679;5083; 4.67; 0.8557;28.324; 1.750;   ;   4637.27; 0.744; 0.4599;0;289.39087;+41.72325
289.4786100;+41.7147481; 6356984;5327; 4.75; 0.9190;18.870; 3.378;   ;   3862.68; 0.896; 0.5818;0;289.47861;+41.71475
289.5065000;+41.7877011; 6357083;4747; 4.44; 0.7679;35.480; 0.365;   ;   3258.82; 0.478; 0.3101;0;289.50650;+41.78770
289.7609300;+41.7310300; 6357909;5032; 4.62; 0.8426;30.751; 1.546;   ;   2252.94; 0.352; 0.2628;0;289.76093;+41.73103
289.8211100;+41.7396700; 6358070;4964; 4.51; 0.8249;27.496; 0.445;   ;   1904.31; 0.403; 0.2650;0;289.82111;+41.73967
289.8364300;+41.7814900; 6358125;4829; 4.53; 0.7896;13.126; 0.080;   ;  13036.67; 1.409; 0.7363;0;289.83643;+41.78149
289.8449100;+41.7346311; 6358149;4901; 4.45; 0.8085;37.073; 0.876;   ;   5391.96; 0.627; 0.3584;0;289.84491;+41.73463
289.8617200;+41.7202000; 6358198;5328; 4.45; 0.9193; 2.628; 0.003;   ;  45135.77; 1.551; 0.7650;0;289.86172;+41.72020
289.9330700;+41.7594489; 6358416;5607; 4.36; 0.9937; 8.360; 0.009;   ;  15384.53; 1.350; 0.7385;0;289.93307;+41.75945
289.9484900;+41.7182200; 6358475;5857; 4.71; 1.0642; 7.375; 0.016;   ;  15964.12; 1.335; 0.7348;0;289.94849;+41.71822
290.0136700;+41.7716481; 6358667;6423; 4.51; 1.2478; 2.147; 0.041;   ;   1031.58; 0.371; 0.2811;0;290.01367;+41.77165
290.0254500;+41.7292711; 6358701;5675; 4.83; 1.0124;24.837; 4.250;   ;   2138.79; 0.404; 0.2635;0;290.02545;+41.72927
290.0403100;+41.7651711; 6358759;5858; 4.52; 1.0645;10.576; 0.044;   ;  12538.14; 1.224; 0.6808;0;290.04031;+41.76517
290.0555100;+41.7671200; 6358817;4533; 4.61; 0.7096;34.080; 1.015;   ;   3758.49; 0.485; 0.3494;0;290.05551;+41.76712
290.0820300;+41.7523189; 6358894;5399; 4.71; 0.9379;16.406; 0.026;   ;  20316.24; 1.223; 0.6589;0;290.08203;+41.75232
290.1033600;+41.7574689; 6358972;6381; 4.55; 1.2327; 5.000; 0.096;   ;    728.01; 0.460; 0.3726;0;290.10336;+41.75747
290.1175800;+41.7063100; 6359017;5320; 4.82; 0.9172; 7.779; 0.039;   ;   9291.47; 1.273; 0.6741;0;290.11758;+41.70631
290.2038600;+41.7268411; 6359292;5430; 4.55; 0.9461;18.907; 0.025;   ;   6042.87; 0.802; 0.5409;0;290.20386;+41.72684
290.2806700;+41.7558781; 6359539;5706; 4.71; 1.0210; 9.225; 0.031;   ;  13364.20; 1.313; 0.7186;0;290.28067;+41.75588
290.2903400;+41.7092089; 6359576;5603; 4.67; 0.9926;21.282; 2.052;   ;   3861.31; 0.445; 0.3392;0;290.29034;+41.70921
290.2950400;+41.7482800; 6359598;6160; 4.56; 1.1575; 8.646; 0.108;   ;    919.34; 0.329; 0.2733;0;290.29504;+41.74828
290.3412500;+41.7879789; 6359768;5726; 4.64; 1.0267; 0.411; 0.007;   ;   3078.04; 0.785; 0.4519;0;290.34125;+41.78798
290.3668800;+41.7467611; 6359846;5485; 4.87; 0.9607;21.792; 0.181;   ;   3681.87; 0.476; 0.3543;0;290.36688;+41.74676
290.3754300;+41.7922289; 6359867;5979; 4.40; 1.1006; 9.785; 0.199;   ;    930.61; 0.381; 0.2753;0;290.37543;+41.79223
290.4140000;+41.7068900; 6359981;4958; 4.61; 0.8234;30.057; 0.549;   ;   5872.10; 0.518; 0.3731;0;290.41400;+41.70689
291.1807600;+41.7636719; 6362164;5213; 4.47; 0.8894;35.701; 0.234;   ;   9289.92; 1.087; 0.5314;0;291.18076;+41.76367
291.1851800;+41.7479900; 6362177;5086; 4.63; 0.8565;22.617; 0.097;   ;   6406.64; 0.846; 0.5601;0;291.18518;+41.74799
291.2367900;+41.7740781; 6362324;5030; 4.45; 0.8420;28.332; 2.659;   ;   5121.35; 0.493; 0.3574;0;291.23679;+41.77408
291.2416400;+41.7726900; 6362332;5668; 4.61; 1.0105;22.409; 1.179;   ;   3887.12; 0.568; 0.3757;0;291.24164;+41.77269
291.2681600;+41.7195589; 6362395;5628; 4.64; 0.9994;15.009; 0.102;   ;  20099.28; 1.335; 0.6719;0;291.26816;+41.71956
291.2751500;+41.7448200; 6362412;5655; 4.62; 1.0069;23.121; 0.410;   ;   4760.03; 0.480; 0.3266;0;291.27515;+41.74482
291.3080100;+41.7657589; 6362501;5495; 4.62; 0.9634; 8.717; 0.029;   ;  20127.77; 1.167; 0.6493;0;291.30801;+41.76576
291.3384700;+41.7053111; 6362596;4977; 4.65; 0.8283;14.047; 0.903;   ;   7614.43; 0.782; 0.4474;0;291.33847;+41.70531
291.3405500;+41.7059589; 6362601;5723; 4.52; 1.0258; 8.198; 0.028;   ;  12278.08; 1.247; 0.7020;0;291.34055;+41.70596
291.3437500;+41.7094119; 6362609;6442; 4.36; 1.2548;13.298; 0.081;   ;   1003.98; 0.769; 0.4331;0;291.34375;+41.70941
291.4346000;+41.7192381; 6362879;5264; 4.77; 0.9026;18.958; 0.804;   ;   7738.77; 1.002; 0.6123;0;291.43460;+41.71924
291.4563000;+41.7486381; 6362947;6472; 3.74; 1.2658; 0.583; 0.005;   ;  10900.32; 1.444; 0.7627;0;291.45630;+41.74864
291.4619100;+41.7261811; 6362964;4777; 4.62; 0.7759;21.704; 0.049;   ;   5193.71; 1.120; 0.6371;0;291.46191;+41.72618
